gen 0 20 181.08166680133857 33.13748123282795 109.42256320475322 233.66953849183324 
gen 1 100 144.03375122828635 15.462971805475568 109.42256320475322 162.97145039366038 
gen 2 180 127.07153286472385 9.369841746463873 109.42256320475322 138.91638517776425 
gen 3 260 117.13127732964469 3.9936137008050627 109.42256320475322 123.59687456144314 
gen 4 340 111.7663654180584 1.9353527665854575 108.93282032572814 114.67100386688922 
gen 5 420 110.01992718808071 0.9101271805929805 108.93282032572814 111.8499849335684 
gen 6 500 109.03082609757621 0.8423461508266923 105.50576409341329 109.42256320475322 
gen 7 580 108.83492894596618 0.7833455252148087 105.50576409341329 109.42256320475322 
gen 8 660 108.76146751411243 0.746909589524585 105.50576409341329 108.93282032572814 
gen 9 740 108.76146751411243 0.746909589524585 105.50576409341329 108.93282032572814 
gen 10 820 108.59011470249668 1.0281168696944563 105.50576409341329 108.93282032572814 
gen 11 900 108.07605626764943 1.4839588786912241 105.50576409341329 108.93282032572814 
gen 12 980 106.7052337747235 1.6346016427326993 105.50576409341329 108.93282032572814 
gen 13 1070 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 14 1160 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 15 1240 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 16 1320 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 17 1400 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 18 1480 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 19 1560 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 20 1640 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 21 1720 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 22 1800 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 23 1880 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 24 1960 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 25 2040 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 26 2120 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 27 2210 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 28 2290 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 29 2370 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 30 2450 105.50576409341329 0.0 105.50576409341329 105.50576409341329 
gen 31 2550 105.4892096769457 0.07215902845139896 105.174675764062 105.50576409341329 
gen 32 2640 105.45610084401059 0.11822218037940257 105.174675764062 105.50576409341329 
gen 33 2720 105.30711109580253 0.1621994933402401 105.174675764062 105.50576409341329 
gen 34 2800 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 35 2880 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 36 2960 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 37 3040 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 38 3120 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 39 3200 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 40 3280 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 41 3360 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 42 3440 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 43 3520 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 44 3600 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 45 3680 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 46 3760 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 47 3840 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 48 3930 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 49 4010 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 50 4090 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 51 4170 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 52 4250 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 53 4340 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 54 4430 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 55 4520 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 56 4600 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 57 4680 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 58 4760 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 59 4840 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 60 4920 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 61 5010 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 62 5090 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 63 5170 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 64 5250 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 65 5330 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 66 5420 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 67 5500 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 68 5580 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 69 5660 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 70 5740 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 71 5820 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 72 5900 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 73 5980 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 74 6060 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 75 6140 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 76 6220 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 77 6300 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 78 6380 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 79 6460 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 80 6540 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 81 6620 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 82 6700 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 83 6780 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 84 6870 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 85 6950 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 86 7040 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 87 7120 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 88 7200 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 89 7290 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 90 7370 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 91 7450 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 92 7530 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 93 7620 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 94 7710 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 95 7790 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 96 7870 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 97 7950 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 98 8030 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 99 8120 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 100 8210 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 101 8290 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 102 8370 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 103 8460 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 104 8550 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 105 8640 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 106 8730 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 107 8810 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 108 8890 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 109 8970 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 110 9050 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 111 9140 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 112 9220 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 113 9300 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 114 9390 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 115 9470 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 116 9550 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 117 9630 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 118 9710 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 119 9800 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 120 9880 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 121 9960 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 122 10050 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 123 10130 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 124 10210 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 125 10290 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 126 10370 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 127 10450 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 128 10530 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 129 10610 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 130 10690 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 131 10770 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 132 10850 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 133 10930 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 134 11010 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 135 11090 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 136 11170 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 137 11260 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 138 11340 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 139 11420 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 140 11510 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 141 11590 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 142 11670 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 143 11750 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 144 11840 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 145 11920 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 146 12000 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 147 12090 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 148 12170 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 149 12250 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 150 12330 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 151 12410 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 152 12490 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 153 12570 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 154 12650 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 155 12730 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 156 12810 105.174675764062 0.0 105.174675764062 105.174675764062 
gen 157 12890 105.174675764062 0.0 105.174675764062 105.174675764062 
